"Notes"	"Multiple Cause of death"	"Multiple Cause of death Code"	"Year"	"Year Code"	"State"	"State Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Cocaine"	"T40.5"	"2019"	"2019"	"Maryland"	"24"	"Female"	"F"	"White"	"2106-3"	105	1829329	5.7
	"Cocaine"	"T40.5"	"2019"	"2019"	"Maryland"	"24"	"Male"	"M"	"Black or African American"	"2054-5"	236	909329	26.0
	"Cocaine"	"T40.5"	"2019"	"2019"	"Maryland"	"24"	"Male"	"M"	"White"	"2106-3"	274	1787544	15.3
	"Cocaine"	"T40.5"	"2019"	"2019"	"Massachusetts"	"25"	"Female"	"F"	"Black or African American"	"2054-5"	25	346992	7.2
	"Cocaine"	"T40.5"	"2019"	"2019"	"Massachusetts"	"25"	"Female"	"F"	"White"	"2106-3"	165	2905174	5.7
	"Cocaine"	"T40.5"	"2019"	"2019"	"Massachusetts"	"25"	"Male"	"M"	"Black or African American"	"2054-5"	78	328629	23.7
	"Cocaine"	"T40.5"	"2019"	"2019"	"Massachusetts"	"25"	"Male"	"M"	"White"	"2106-3"	505	2744079	18.4
	"Cocaine"	"T40.5"	"2019"	"2019"	"Michigan"	"26"	"Female"	"F"	"Black or African American"	"2054-5"	86	784606	11.0
	"Cocaine"	"T40.5"	"2019"	"2019"	"Michigan"	"26"	"Female"	"F"	"White"	"2106-3"	136	4051432	3.4
	"Cocaine"	"T40.5"	"2019"	"2019"	"Michigan"	"26"	"Male"	"M"	"Black or African American"	"2054-5"	148	712871	20.8
	"Cocaine"	"T40.5"	"2019"	"2019"	"Michigan"	"26"	"Male"	"M"	"White"	"2106-3"	303	3979018	7.6
	"Cocaine"	"T40.5"	"2019"	"2019"	"Minnesota"	"27"	"Female"	"F"	"Black or African American"	"2054-5"	11	215085	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"Minnesota"	"27"	"Male"	"M"	"Black or African American"	"2054-5"	21	224350	9.4
	"Cocaine"	"T40.5"	"2019"	"2019"	"Minnesota"	"27"	"Male"	"M"	"White"	"2106-3"	23	2387830	1.0
	"Cocaine"	"T40.5"	"2019"	"2019"	"Mississippi"	"28"	"Female"	"F"	"Black or African American"	"2054-5"	12	604729	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"Mississippi"	"28"	"Male"	"M"	"Black or African American"	"2054-5"	12	536764	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"Mississippi"	"28"	"Male"	"M"	"White"	"2106-3"	17	877851	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	21	404113	5.2
	"Cocaine"	"T40.5"	"2019"	"2019"	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	16	2616641	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	67	369956	18.1
	"Cocaine"	"T40.5"	"2019"	"2019"	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	42	2544739	1.7
	"Cocaine"	"T40.5"	"2019"	"2019"	"Nevada"	"32"	"Male"	"M"	"Black or African American"	"2054-5"	12	174842	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	25	1192049	2.1
	"Cocaine"	"T40.5"	"2019"	"2019"	"New Hampshire"	"33"	"Female"	"F"	"White"	"2106-3"	17	647908	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"New Hampshire"	"33"	"Male"	"M"	"White"	"2106-3"	54	633580	8.5
	"Cocaine"	"T40.5"	"2019"	"2019"	"New Jersey"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	68	735309	9.2
	"Cocaine"	"T40.5"	"2019"	"2019"	"New Jersey"	"34"	"Female"	"F"	"White"	"2106-3"	151	3298956	4.6
	"Cocaine"	"T40.5"	"2019"	"2019"	"New Jersey"	"34"	"Male"	"M"	"Black or African American"	"2054-5"	172	669681	25.7
	"Cocaine"	"T40.5"	"2019"	"2019"	"New Jersey"	"34"	"Male"	"M"	"White"	"2106-3"	478	3185874	15.0
	"Cocaine"	"T40.5"	"2019"	"2019"	"New Mexico"	"35"	"Female"	"F"	"White"	"2106-3"	19	879799	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"New Mexico"	"35"	"Male"	"M"	"White"	"2106-3"	48	862719	5.6
	"Cocaine"	"T40.5"	"2019"	"2019"	"New York"	"36"	"Female"	"F"	"Black or African American"	"2054-5"	104	1917916	5.4
	"Cocaine"	"T40.5"	"2019"	"2019"	"New York"	"36"	"Female"	"F"	"White"	"2106-3"	245	7008331	3.5
	"Cocaine"	"T40.5"	"2019"	"2019"	"New York"	"36"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	13	883600	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"New York"	"36"	"Male"	"M"	"Black or African American"	"2054-5"	270	1693504	15.9
	"Cocaine"	"T40.5"	"2019"	"2019"	"New York"	"36"	"Male"	"M"	"White"	"2106-3"	678	6759339	10.0
	"Cocaine"	"T40.5"	"2019"	"2019"	"North Carolina"	"37"	"Female"	"F"	"Black or African American"	"2054-5"	66	1285616	5.1
	"Cocaine"	"T40.5"	"2019"	"2019"	"North Carolina"	"37"	"Female"	"F"	"White"	"2106-3"	154	3822838	4.0
	"Cocaine"	"T40.5"	"2019"	"2019"	"North Carolina"	"37"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	21	87378	24.0
	"Cocaine"	"T40.5"	"2019"	"2019"	"North Carolina"	"37"	"Male"	"M"	"Black or African American"	"2054-5"	160	1135823	14.1
	"Cocaine"	"T40.5"	"2019"	"2019"	"North Carolina"	"37"	"Male"	"M"	"White"	"2106-3"	368	3697504	10.0
	"Cocaine"	"T40.5"	"2019"	"2019"	"Ohio"	"39"	"Female"	"F"	"Black or African American"	"2054-5"	118	851776	13.9
	"Cocaine"	"T40.5"	"2019"	"2019"	"Ohio"	"39"	"Female"	"F"	"White"	"2106-3"	281	4919194	5.7
	"Cocaine"	"T40.5"	"2019"	"2019"	"Ohio"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	261	789187	33.1
	"Cocaine"	"T40.5"	"2019"	"2019"	"Ohio"	"39"	"Male"	"M"	"White"	"2106-3"	556	4763211	11.7
	"Cocaine"	"T40.5"	"2019"	"2019"	"Oklahoma"	"40"	"Male"	"M"	"Black or African American"	"2054-5"	10	178521	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"Oklahoma"	"40"	"Male"	"M"	"White"	"2106-3"	19	1516681	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"Oregon"	"41"	"Male"	"M"	"White"	"2106-3"	45	1858957	2.4
	"Cocaine"	"T40.5"	"2019"	"2019"	"Pennsylvania"	"42"	"Female"	"F"	"Black or African American"	"2054-5"	104	848102	12.3
	"Cocaine"	"T40.5"	"2019"	"2019"	"Pennsylvania"	"42"	"Female"	"F"	"White"	"2106-3"	233	5383887	4.3
	"Cocaine"	"T40.5"	"2019"	"2019"	"Pennsylvania"	"42"	"Male"	"M"	"Black or African American"	"2054-5"	261	795575	32.8
	"Cocaine"	"T40.5"	"2019"	"2019"	"Pennsylvania"	"42"	"Male"	"M"	"White"	"2106-3"	574	5199793	11.0
	"Cocaine"	"T40.5"	"2019"	"2019"	"Rhode Island"	"44"	"Female"	"F"	"Black or African American"	"2054-5"	10	51362	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"Rhode Island"	"44"	"Female"	"F"	"White"	"2106-3"	30	462923	6.5
	"Cocaine"	"T40.5"	"2019"	"2019"	"Rhode Island"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	13	50607	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"Rhode Island"	"44"	"Male"	"M"	"White"	"2106-3"	87	437463	19.9
	"Cocaine"	"T40.5"	"2019"	"2019"	"South Carolina"	"45"	"Female"	"F"	"Black or African American"	"2054-5"	13	760056	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"South Carolina"	"45"	"Female"	"F"	"White"	"2106-3"	45	1823916	2.5
	"Cocaine"	"T40.5"	"2019"	"2019"	"South Carolina"	"45"	"Male"	"M"	"Black or African American"	"2054-5"	68	668132	10.2
	"Cocaine"	"T40.5"	"2019"	"2019"	"South Carolina"	"45"	"Male"	"M"	"White"	"2106-3"	100	1758035	5.7
	"Cocaine"	"T40.5"	"2019"	"2019"	"Tennessee"	"47"	"Female"	"F"	"Black or African American"	"2054-5"	34	636706	5.3
	"Cocaine"	"T40.5"	"2019"	"2019"	"Tennessee"	"47"	"Female"	"F"	"White"	"2106-3"	62	2764016	2.2
	"Cocaine"	"T40.5"	"2019"	"2019"	"Tennessee"	"47"	"Male"	"M"	"Black or African American"	"2054-5"	119	572441	20.8
	"Cocaine"	"T40.5"	"2019"	"2019"	"Tennessee"	"47"	"Male"	"M"	"White"	"2106-3"	118	2668769	4.4
	"Cocaine"	"T40.5"	"2019"	"2019"	"Texas"	"48"	"Female"	"F"	"Black or African American"	"2054-5"	76	1995655	3.8
	"Cocaine"	"T40.5"	"2019"	"2019"	"Texas"	"48"	"Female"	"F"	"White"	"2106-3"	104	11595178	0.9
	"Cocaine"	"T40.5"	"2019"	"2019"	"Texas"	"48"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	11	799868	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"Texas"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	186	1877438	9.9
	"Cocaine"	"T40.5"	"2019"	"2019"	"Texas"	"48"	"Male"	"M"	"White"	"2106-3"	375	11557709	3.2
	"Cocaine"	"T40.5"	"2019"	"2019"	"Utah"	"49"	"Male"	"M"	"White"	"2106-3"	32	1486583	2.2
	"Cocaine"	"T40.5"	"2019"	"2019"	"Vermont"	"50"	"Female"	"F"	"White"	"2106-3"	18	301979	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"Vermont"	"50"	"Male"	"M"	"White"	"2106-3"	33	294447	11.2
	"Cocaine"	"T40.5"	"2019"	"2019"	"Virginia"	"51"	"Female"	"F"	"Black or African American"	"2054-5"	33	924100	3.6
	"Cocaine"	"T40.5"	"2019"	"2019"	"Virginia"	"51"	"Female"	"F"	"White"	"2106-3"	82	3046335	2.7
	"Cocaine"	"T40.5"	"2019"	"2019"	"Virginia"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	129	857420	15.0
	"Cocaine"	"T40.5"	"2019"	"2019"	"Virginia"	"51"	"Male"	"M"	"White"	"2106-3"	161	3006900	5.4
	"Cocaine"	"T40.5"	"2019"	"2019"	"Washington"	"53"	"Female"	"F"	"White"	"2106-3"	22	3073835	0.7
	"Cocaine"	"T40.5"	"2019"	"2019"	"Washington"	"53"	"Male"	"M"	"Black or African American"	"2054-5"	20	222027	9.0
	"Cocaine"	"T40.5"	"2019"	"2019"	"Washington"	"53"	"Male"	"M"	"White"	"2106-3"	71	3091461	2.3
	"Cocaine"	"T40.5"	"2019"	"2019"	"West Virginia"	"54"	"Female"	"F"	"White"	"2106-3"	31	858927	3.6
	"Cocaine"	"T40.5"	"2019"	"2019"	"West Virginia"	"54"	"Male"	"M"	"Black or African American"	"2054-5"	15	40302	Unreliable
	"Cocaine"	"T40.5"	"2019"	"2019"	"West Virginia"	"54"	"Male"	"M"	"White"	"2106-3"	81	836928	9.7
	"Cocaine"	"T40.5"	"2019"	"2019"	"Wisconsin"	"55"	"Female"	"F"	"Black or African American"	"2054-5"	28	217424	12.9
	"Cocaine"	"T40.5"	"2019"	"2019"	"Wisconsin"	"55"	"Female"	"F"	"White"	"2106-3"	57	2572625	2.2
	"Cocaine"	"T40.5"	"2019"	"2019"	"Wisconsin"	"55"	"Male"	"M"	"Black or African American"	"2054-5"	53	212104	25.0
	"Cocaine"	"T40.5"	"2019"	"2019"	"Wisconsin"	"55"	"Male"	"M"	"White"	"2106-3"	154	2554231	6.0
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Alabama"	"01"	"Female"	"F"	"Black or African American"	"2054-5"	21	722770	2.9
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Alabama"	"01"	"Female"	"F"	"White"	"2106-3"	17	1756367	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Alabama"	"01"	"Male"	"M"	"Black or African American"	"2054-5"	70	627341	11.2
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Alabama"	"01"	"Male"	"M"	"White"	"2106-3"	38	1689122	2.2
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Arizona"	"04"	"Female"	"F"	"White"	"2106-3"	39	3129133	1.2
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Arizona"	"04"	"Male"	"M"	"Black or African American"	"2054-5"	26	231276	11.2
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	108	3088796	3.5
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Arkansas"	"05"	"Male"	"M"	"White"	"2106-3"	11	1198791	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	12	3559235	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	92	1439130	6.4
	"Cocaine"	"T40.5"	"2020 "	"2020"	"California"	"06"	"Female"	"F"	"White"	"2106-3"	132	14397367	0.9
	"Cocaine"	"T40.5"	"2020 "	"2020"	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	66	3260317	2.0
	"Cocaine"	"T40.5"	"2020 "	"2020"	"California"	"06"	"Male"	"M"	"Black or African American"	"2054-5"	249	1432320	17.4
	"Cocaine"	"T40.5"	"2020 "	"2020"	"California"	"06"	"Male"	"M"	"White"	"2106-3"	633	14483848	4.4
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Colorado"	"08"	"Female"	"F"	"Black or African American"	"2054-5"	14	148464	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Colorado"	"08"	"Female"	"F"	"White"	"2106-3"	38	2546443	1.5
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Colorado"	"08"	"Male"	"M"	"Black or African American"	"2054-5"	27	167964	16.1
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Colorado"	"08"	"Male"	"M"	"White"	"2106-3"	131	2584466	5.1
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Connecticut"	"09"	"Female"	"F"	"Black or African American"	"2054-5"	18	248629	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Connecticut"	"09"	"Female"	"F"	"White"	"2106-3"	87	1462201	5.9
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Connecticut"	"09"	"Male"	"M"	"Black or African American"	"2054-5"	71	228058	31.1
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Connecticut"	"09"	"Male"	"M"	"White"	"2106-3"	239	1399855	17.1
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Delaware"	"10"	"Female"	"F"	"Black or African American"	"2054-5"	13	128122	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Delaware"	"10"	"Female"	"F"	"White"	"2106-3"	30	355074	8.4
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Delaware"	"10"	"Male"	"M"	"Black or African American"	"2054-5"	32	114838	27.9
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Delaware"	"10"	"Male"	"M"	"White"	"2106-3"	70	335894	20.8
	"Cocaine"	"T40.5"	"2020 "	"2020"	"District of Columbia"	"11"	"Female"	"F"	"Black or African American"	"2054-5"	49	183111	26.8
	"Cocaine"	"T40.5"	"2020 "	"2020"	"District of Columbia"	"11"	"Male"	"M"	"Black or African American"	"2054-5"	78	152057	51.3
	"Cocaine"	"T40.5"	"2020 "	"2020"	"District of Columbia"	"11"	"Male"	"M"	"White"	"2106-3"	12	167475	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Florida"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	86	1985663	4.3
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	427	8665471	4.9
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Florida"	"12"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	14	349466	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	293	1854522	15.8
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	1068	8350540	12.8
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Georgia"	"13"	"Female"	"F"	"Black or African American"	"2054-5"	59	1920197	3.1
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Georgia"	"13"	"Female"	"F"	"White"	"2106-3"	29	3287002	0.9
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Georgia"	"13"	"Male"	"M"	"Black or African American"	"2054-5"	143	1686060	8.5
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Georgia"	"13"	"Male"	"M"	"White"	"2106-3"	108	3227561	3.3
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Illinois"	"17"	"Female"	"F"	"Black or African American"	"2054-5"	109	1023355	10.7
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Illinois"	"17"	"Female"	"F"	"White"	"2106-3"	167	4917551	3.4
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Illinois"	"17"	"Male"	"M"	"Black or African American"	"2054-5"	379	914160	41.5
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Illinois"	"17"	"Male"	"M"	"White"	"2106-3"	436	4833736	9.0
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Indiana"	"18"	"Female"	"F"	"Black or African American"	"2054-5"	26	381852	6.8
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Indiana"	"18"	"Female"	"F"	"White"	"2106-3"	72	2925727	2.5
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Indiana"	"18"	"Male"	"M"	"Black or African American"	"2054-5"	81	359308	22.5
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Indiana"	"18"	"Male"	"M"	"White"	"2106-3"	125	2856048	4.4
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Iowa"	"19"	"Male"	"M"	"White"	"2106-3"	15	1433214	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Kansas"	"20"	"Female"	"F"	"White"	"2106-3"	10	1285294	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Kansas"	"20"	"Male"	"M"	"White"	"2106-3"	15	1269103	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Kentucky"	"21"	"Female"	"F"	"Black or African American"	"2054-5"	14	207347	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Kentucky"	"21"	"Female"	"F"	"White"	"2106-3"	33	2013572	1.6
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Kentucky"	"21"	"Male"	"M"	"Black or African American"	"2054-5"	39	206629	18.9
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Kentucky"	"21"	"Male"	"M"	"White"	"2106-3"	100	1949441	5.1
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Louisiana"	"22"	"Female"	"F"	"Black or African American"	"2054-5"	18	821133	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Louisiana"	"22"	"Female"	"F"	"White"	"2106-3"	32	1490217	2.1
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Louisiana"	"22"	"Male"	"M"	"Black or African American"	"2054-5"	89	740012	12.0
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Louisiana"	"22"	"Male"	"M"	"White"	"2106-3"	81	1456076	5.6
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Maine"	"23"	"Female"	"F"	"White"	"2106-3"	35	658785	5.3
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Maine"	"23"	"Male"	"M"	"White"	"2106-3"	82	630827	13.0
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Maryland"	"24"	"Female"	"F"	"Black or African American"	"2054-5"	94	1045120	9.0
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Maryland"	"24"	"Female"	"F"	"White"	"2106-3"	129	1819653	7.1
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Maryland"	"24"	"Male"	"M"	"Black or African American"	"2054-5"	237	918240	25.8
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Maryland"	"24"	"Male"	"M"	"White"	"2106-3"	291	1776115	16.4
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Massachusetts"	"25"	"Female"	"F"	"Black or African American"	"2054-5"	32	353507	9.1
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Massachusetts"	"25"	"Female"	"F"	"White"	"2106-3"	219	2890431	7.6
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Massachusetts"	"25"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	11	260568	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Massachusetts"	"25"	"Male"	"M"	"Black or African American"	"2054-5"	123	335855	36.6
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Massachusetts"	"25"	"Male"	"M"	"White"	"2106-3"	525	2729173	19.2
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Michigan"	"26"	"Female"	"F"	"Black or African American"	"2054-5"	100	786697	12.7
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Michigan"	"26"	"Female"	"F"	"White"	"2106-3"	123	4038179	3.0
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Michigan"	"26"	"Male"	"M"	"Black or African American"	"2054-5"	162	713285	22.7
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Michigan"	"26"	"Male"	"M"	"White"	"2106-3"	283	3966210	7.1
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Minnesota"	"27"	"Female"	"F"	"Black or African American"	"2054-5"	14	223184	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Minnesota"	"27"	"Female"	"F"	"White"	"2106-3"	12	2406507	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Minnesota"	"27"	"Male"	"M"	"Black or African American"	"2054-5"	26	232876	11.2
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Minnesota"	"27"	"Male"	"M"	"White"	"2106-3"	29	2383141	1.2
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Mississippi"	"28"	"Female"	"F"	"Black or African American"	"2054-5"	12	605274	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Mississippi"	"28"	"Male"	"M"	"Black or African American"	"2054-5"	19	536009	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Mississippi"	"28"	"Male"	"M"	"White"	"2106-3"	24	872097	2.8
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Missouri"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	41	406240	10.1
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	20	2620984	0.8
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	84	370530	22.7
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	47	2546303	1.8
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	11	1164189	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Nevada"	"32"	"Male"	"M"	"Black or African American"	"2054-5"	21	182485	11.5
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	43	1203517	3.6
	"Cocaine"	"T40.5"	"2020 "	"2020"	"New Hampshire"	"33"	"Female"	"F"	"White"	"2106-3"	14	649581	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"New Hampshire"	"33"	"Male"	"M"	"White"	"2106-3"	35	635439	5.5
	"Cocaine"	"T40.5"	"2020 "	"2020"	"New Jersey"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	64	743333	8.6
	"Cocaine"	"T40.5"	"2020 "	"2020"	"New Jersey"	"34"	"Female"	"F"	"White"	"2106-3"	150	3275631	4.6
	"Cocaine"	"T40.5"	"2020 "	"2020"	"New Jersey"	"34"	"Male"	"M"	"Black or African American"	"2054-5"	190	678583	28.0
	"Cocaine"	"T40.5"	"2020 "	"2020"	"New Jersey"	"34"	"Male"	"M"	"White"	"2106-3"	443	3164788	14.0
	"Cocaine"	"T40.5"	"2020 "	"2020"	"New Mexico"	"35"	"Female"	"F"	"White"	"2106-3"	26	880149	3.0
	"Cocaine"	"T40.5"	"2020 "	"2020"	"New Mexico"	"35"	"Male"	"M"	"White"	"2106-3"	77	863411	8.9
	"Cocaine"	"T40.5"	"2020 "	"2020"	"New York"	"36"	"Female"	"F"	"Black or African American"	"2054-5"	158	1911603	8.3
	"Cocaine"	"T40.5"	"2020 "	"2020"	"New York"	"36"	"Female"	"F"	"White"	"2106-3"	291	6936101	4.2
	"Cocaine"	"T40.5"	"2020 "	"2020"	"New York"	"36"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	18	899089	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"New York"	"36"	"Male"	"M"	"Black or African American"	"2054-5"	372	1692994	22.0
	"Cocaine"	"T40.5"	"2020 "	"2020"	"New York"	"36"	"Male"	"M"	"White"	"2106-3"	914	6683868	13.7
	"Cocaine"	"T40.5"	"2020 "	"2020"	"North Carolina"	"37"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	15	91430	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"North Carolina"	"37"	"Female"	"F"	"Black or African American"	"2054-5"	97	1303256	7.4
	"Cocaine"	"T40.5"	"2020 "	"2020"	"North Carolina"	"37"	"Female"	"F"	"White"	"2106-3"	166	3853251	4.3
	"Cocaine"	"T40.5"	"2020 "	"2020"	"North Carolina"	"37"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	33	88808	37.2
	"Cocaine"	"T40.5"	"2020 "	"2020"	"North Carolina"	"37"	"Male"	"M"	"Black or African American"	"2054-5"	267	1150605	23.2
	"Cocaine"	"T40.5"	"2020 "	"2020"	"North Carolina"	"37"	"Male"	"M"	"White"	"2106-3"	419	3722310	11.3
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Ohio"	"39"	"Female"	"F"	"Black or African American"	"2054-5"	125	860456	14.5
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Ohio"	"39"	"Female"	"F"	"White"	"2106-3"	267	4904537	5.4
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Ohio"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	289	797862	36.2
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Ohio"	"39"	"Male"	"M"	"White"	"2106-3"	553	4748644	11.6
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Oklahoma"	"40"	"Male"	"M"	"Black or African American"	"2054-5"	16	181673	Unreliable
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Oklahoma"	"40"	"Male"	"M"	"White"	"2106-3"	20	1516568	1.3
	"Cocaine"	"T40.5"	"2020 "	"2020"	"Oregon"	"41"	"Male"	"M"	"Black or African American"	"2054-5"	10	67579	Unreliable
