"Notes"	"Multiple Cause of death"	"Multiple Cause of death Code"	"Year"	"Year Code"	"State"	"State Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Cocaine"	"T40.5"	"2009"	"2009"	"Pennsylvania"	"42"	"Female"	"F"	43	6497024	0.7
	"Cocaine"	"T40.5"	"2009"	"2009"	"Pennsylvania"	"42"	"Male"	"M"	144	6169834	2.3
	"Cocaine"	"T40.5"	"2009"	"2009"	"Rhode Island"	"44"	"Male"	"M"	27	508882	5.3
	"Cocaine"	"T40.5"	"2009"	"2009"	"South Carolina"	"45"	"Female"	"F"	19	2357030	Unreliable
	"Cocaine"	"T40.5"	"2009"	"2009"	"South Carolina"	"45"	"Male"	"M"	52	2232842	2.3
	"Cocaine"	"T40.5"	"2009"	"2009"	"Tennessee"	"47"	"Female"	"F"	38	3231769	1.2
	"Cocaine"	"T40.5"	"2009"	"2009"	"Tennessee"	"47"	"Male"	"M"	97	3074250	3.2
	"Cocaine"	"T40.5"	"2009"	"2009"	"Texas"	"48"	"Female"	"F"	114	12500150	0.9
	"Cocaine"	"T40.5"	"2009"	"2009"	"Texas"	"48"	"Male"	"M"	313	12301611	2.5
	"Cocaine"	"T40.5"	"2009"	"2009"	"Utah"	"49"	"Female"	"F"	15	1355509	Unreliable
	"Cocaine"	"T40.5"	"2009"	"2009"	"Utah"	"49"	"Male"	"M"	43	1367912	3.1
	"Cocaine"	"T40.5"	"2009"	"2009"	"Virginia"	"51"	"Female"	"F"	18	4037895	Unreliable
	"Cocaine"	"T40.5"	"2009"	"2009"	"Virginia"	"51"	"Male"	"M"	49	3888042	1.3
	"Cocaine"	"T40.5"	"2009"	"2009"	"Washington"	"53"	"Female"	"F"	37	3343920	1.1
	"Cocaine"	"T40.5"	"2009"	"2009"	"Washington"	"53"	"Male"	"M"	78	3323506	2.3
	"Cocaine"	"T40.5"	"2009"	"2009"	"West Virginia"	"54"	"Male"	"M"	23	910341	2.5
	"Cocaine"	"T40.5"	"2009"	"2009"	"Wisconsin"	"55"	"Female"	"F"	21	2856103	0.7
	"Cocaine"	"T40.5"	"2009"	"2009"	"Wisconsin"	"55"	"Male"	"M"	60	2813161	2.1
	"Cocaine"	"T40.5"	"2010"	"2010"	"Alabama"	"01"	"Female"	"F"	12	2459548	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Alabama"	"01"	"Male"	"M"	16	2320188	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Alaska"	"02"	"Male"	"M"	12	369628	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Arizona"	"04"	"Female"	"F"	20	3216194	0.6
	"Cocaine"	"T40.5"	"2010"	"2010"	"Arizona"	"04"	"Male"	"M"	43	3175823	1.4
	"Cocaine"	"T40.5"	"2010"	"2010"	"Arkansas"	"05"	"Male"	"M"	10	1431637	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"California"	"06"	"Female"	"F"	71	18736126	0.4
	"Cocaine"	"T40.5"	"2010"	"2010"	"California"	"06"	"Male"	"M"	170	18517830	0.9
	"Cocaine"	"T40.5"	"2010"	"2010"	"Colorado"	"08"	"Female"	"F"	21	2508534	0.8
	"Cocaine"	"T40.5"	"2010"	"2010"	"Colorado"	"08"	"Male"	"M"	47	2520662	1.9
	"Cocaine"	"T40.5"	"2010"	"2010"	"Connecticut"	"09"	"Female"	"F"	12	1834483	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Connecticut"	"09"	"Male"	"M"	38	1739614	2.2
	"Cocaine"	"T40.5"	"2010"	"2010"	"Delaware"	"10"	"Male"	"M"	16	434939	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"District of Columbia"	"11"	"Female"	"F"	14	317501	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"District of Columbia"	"11"	"Male"	"M"	24	284222	8.4
	"Cocaine"	"T40.5"	"2010"	"2010"	"Florida"	"12"	"Female"	"F"	90	9611955	0.9
	"Cocaine"	"T40.5"	"2010"	"2010"	"Florida"	"12"	"Male"	"M"	243	9189355	2.6
	"Cocaine"	"T40.5"	"2010"	"2010"	"Georgia"	"13"	"Female"	"F"	28	4958482	0.6
	"Cocaine"	"T40.5"	"2010"	"2010"	"Georgia"	"13"	"Male"	"M"	78	4729171	1.6
	"Cocaine"	"T40.5"	"2010"	"2010"	"Illinois"	"17"	"Female"	"F"	79	6538356	1.2
	"Cocaine"	"T40.5"	"2010"	"2010"	"Illinois"	"17"	"Male"	"M"	210	6292276	3.3
	"Cocaine"	"T40.5"	"2010"	"2010"	"Indiana"	"18"	"Female"	"F"	15	3294065	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Indiana"	"18"	"Male"	"M"	30	3189737	0.9
	"Cocaine"	"T40.5"	"2010"	"2010"	"Iowa"	"19"	"Male"	"M"	17	1508319	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Kentucky"	"21"	"Female"	"F"	10	2204415	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Kentucky"	"21"	"Male"	"M"	28	2134952	1.3
	"Cocaine"	"T40.5"	"2010"	"2010"	"Louisiana"	"22"	"Male"	"M"	34	2219292	1.5
	"Cocaine"	"T40.5"	"2010"	"2010"	"Maryland"	"24"	"Female"	"F"	23	2981790	0.8
	"Cocaine"	"T40.5"	"2010"	"2010"	"Maryland"	"24"	"Male"	"M"	57	2791762	2.0
	"Cocaine"	"T40.5"	"2010"	"2010"	"Massachusetts"	"25"	"Female"	"F"	34	3381001	1.0
	"Cocaine"	"T40.5"	"2010"	"2010"	"Massachusetts"	"25"	"Male"	"M"	135	3166628	4.3
	"Cocaine"	"T40.5"	"2010"	"2010"	"Michigan"	"26"	"Female"	"F"	40	5035526	0.8
	"Cocaine"	"T40.5"	"2010"	"2010"	"Michigan"	"26"	"Male"	"M"	102	4848114	2.1
	"Cocaine"	"T40.5"	"2010"	"2010"	"Minnesota"	"27"	"Female"	"F"	10	2671793	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Minnesota"	"27"	"Male"	"M"	16	2632132	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Mississippi"	"28"	"Male"	"M"	15	1441240	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Missouri"	"29"	"Female"	"F"	24	3055450	0.8
	"Cocaine"	"T40.5"	"2010"	"2010"	"Missouri"	"29"	"Male"	"M"	40	2933477	1.4
	"Cocaine"	"T40.5"	"2010"	"2010"	"Nevada"	"32"	"Female"	"F"	13	1336935	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Nevada"	"32"	"Male"	"M"	35	1363616	2.6
	"Cocaine"	"T40.5"	"2010"	"2010"	"New Hampshire"	"33"	"Male"	"M"	18	649394	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"New Jersey"	"34"	"Female"	"F"	40	4512294	0.9
	"Cocaine"	"T40.5"	"2010"	"2010"	"New Jersey"	"34"	"Male"	"M"	102	4279600	2.4
	"Cocaine"	"T40.5"	"2010"	"2010"	"New Mexico"	"35"	"Female"	"F"	10	1041758	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"New Mexico"	"35"	"Male"	"M"	39	1017421	3.8
	"Cocaine"	"T40.5"	"2010"	"2010"	"New York"	"36"	"Female"	"F"	96	10000955	1.0
	"Cocaine"	"T40.5"	"2010"	"2010"	"New York"	"36"	"Male"	"M"	292	9377147	3.1
	"Cocaine"	"T40.5"	"2010"	"2010"	"North Carolina"	"37"	"Female"	"F"	40	4889991	0.8
	"Cocaine"	"T40.5"	"2010"	"2010"	"North Carolina"	"37"	"Male"	"M"	85	4645492	1.8
	"Cocaine"	"T40.5"	"2010"	"2010"	"Ohio"	"39"	"Female"	"F"	67	5904348	1.1
	"Cocaine"	"T40.5"	"2010"	"2010"	"Ohio"	"39"	"Male"	"M"	166	5632156	2.9
	"Cocaine"	"T40.5"	"2010"	"2010"	"Oklahoma"	"40"	"Female"	"F"	14	1894374	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Oklahoma"	"40"	"Male"	"M"	25	1856977	1.3
	"Cocaine"	"T40.5"	"2010"	"2010"	"Oregon"	"41"	"Male"	"M"	15	1896002	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Pennsylvania"	"42"	"Female"	"F"	46	6512016	0.7
	"Cocaine"	"T40.5"	"2010"	"2010"	"Pennsylvania"	"42"	"Male"	"M"	159	6190363	2.6
	"Cocaine"	"T40.5"	"2010"	"2010"	"Rhode Island"	"44"	"Female"	"F"	15	544167	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Rhode Island"	"44"	"Male"	"M"	33	508400	6.5
	"Cocaine"	"T40.5"	"2010"	"2010"	"South Carolina"	"45"	"Female"	"F"	13	2375263	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"South Carolina"	"45"	"Male"	"M"	51	2250101	2.3
	"Cocaine"	"T40.5"	"2010"	"2010"	"Tennessee"	"47"	"Female"	"F"	30	3252601	0.9
	"Cocaine"	"T40.5"	"2010"	"2010"	"Tennessee"	"47"	"Male"	"M"	99	3093504	3.2
	"Cocaine"	"T40.5"	"2010"	"2010"	"Texas"	"48"	"Female"	"F"	103	12673281	0.8
	"Cocaine"	"T40.5"	"2010"	"2010"	"Texas"	"48"	"Male"	"M"	290	12472280	2.3
	"Cocaine"	"T40.5"	"2010"	"2010"	"Utah"	"49"	"Male"	"M"	32	1388317	2.3
	"Cocaine"	"T40.5"	"2010"	"2010"	"Virginia"	"51"	"Female"	"F"	18	4075041	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Virginia"	"51"	"Male"	"M"	53	3925983	1.3
	"Cocaine"	"T40.5"	"2010"	"2010"	"Washington"	"53"	"Female"	"F"	19	3374833	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Washington"	"53"	"Male"	"M"	52	3349707	1.6
	"Cocaine"	"T40.5"	"2010"	"2010"	"West Virginia"	"54"	"Female"	"F"	24	939408	2.6
	"Cocaine"	"T40.5"	"2010"	"2010"	"West Virginia"	"54"	"Male"	"M"	37	913586	4.0
	"Cocaine"	"T40.5"	"2010"	"2010"	"Wisconsin"	"55"	"Female"	"F"	18	2864586	Unreliable
	"Cocaine"	"T40.5"	"2010"	"2010"	"Wisconsin"	"55"	"Male"	"M"	63	2822400	2.2
	"Cocaine"	"T40.5"	"2011"	"2011"	"Alabama"	"01"	"Male"	"M"	16	2329491	Unreliable
	"Cocaine"	"T40.5"	"2011"	"2011"	"Arizona"	"04"	"Female"	"F"	10	3258634	Unreliable
	"Cocaine"	"T40.5"	"2011"	"2011"	"Arizona"	"04"	"Male"	"M"	46	3223871	1.4
	"Cocaine"	"T40.5"	"2011"	"2011"	"California"	"06"	"Female"	"F"	62	18943585	0.3
	"Cocaine"	"T40.5"	"2011"	"2011"	"California"	"06"	"Male"	"M"	194	18748327	1.0
	"Cocaine"	"T40.5"	"2011"	"2011"	"Colorado"	"08"	"Female"	"F"	24	2549601	0.9
	"Cocaine"	"T40.5"	"2011"	"2011"	"Colorado"	"08"	"Male"	"M"	68	2567195	2.6
	"Cocaine"	"T40.5"	"2011"	"2011"	"Connecticut"	"09"	"Female"	"F"	17	1835893	Unreliable
	"Cocaine"	"T40.5"	"2011"	"2011"	"Connecticut"	"09"	"Male"	"M"	60	1744816	3.4
	"Cocaine"	"T40.5"	"2011"	"2011"	"District of Columbia"	"11"	"Female"	"F"	14	325775	Unreliable
	"Cocaine"	"T40.5"	"2011"	"2011"	"District of Columbia"	"11"	"Male"	"M"	16	292221	Unreliable
	"Cocaine"	"T40.5"	"2011"	"2011"	"Florida"	"12"	"Female"	"F"	88	9736166	0.9
	"Cocaine"	"T40.5"	"2011"	"2011"	"Florida"	"12"	"Male"	"M"	284	9321376	3.0
	"Cocaine"	"T40.5"	"2011"	"2011"	"Georgia"	"13"	"Female"	"F"	30	5012403	0.6
	"Cocaine"	"T40.5"	"2011"	"2011"	"Georgia"	"13"	"Male"	"M"	71	4802807	1.5
	"Cocaine"	"T40.5"	"2011"	"2011"	"Illinois"	"17"	"Female"	"F"	79	6555063	1.2
	"Cocaine"	"T40.5"	"2011"	"2011"	"Illinois"	"17"	"Male"	"M"	231	6314194	3.7
	"Cocaine"	"T40.5"	"2011"	"2011"	"Indiana"	"18"	"Female"	"F"	11	3309937	Unreliable
	"Cocaine"	"T40.5"	"2011"	"2011"	"Indiana"	"18"	"Male"	"M"	23	3206985	0.7
	"Cocaine"	"T40.5"	"2011"	"2011"	"Kansas"	"20"	"Male"	"M"	10	1425802	Unreliable
	"Cocaine"	"T40.5"	"2011"	"2011"	"Kentucky"	"21"	"Male"	"M"	25	2149874	1.2
	"Cocaine"	"T40.5"	"2011"	"2011"	"Louisiana"	"22"	"Male"	"M"	47	2238369	2.1
	"Cocaine"	"T40.5"	"2011"	"2011"	"Maryland"	"24"	"Female"	"F"	25	3007715	0.8
	"Cocaine"	"T40.5"	"2011"	"2011"	"Maryland"	"24"	"Male"	"M"	64	2820574	2.3
	"Cocaine"	"T40.5"	"2011"	"2011"	"Massachusetts"	"25"	"Female"	"F"	56	3397995	1.6
	"Cocaine"	"T40.5"	"2011"	"2011"	"Massachusetts"	"25"	"Male"	"M"	147	3189541	4.6
	"Cocaine"	"T40.5"	"2011"	"2011"	"Michigan"	"26"	"Female"	"F"	51	5030242	1.0
	"Cocaine"	"T40.5"	"2011"	"2011"	"Michigan"	"26"	"Male"	"M"	101	4845945	2.1
	"Cocaine"	"T40.5"	"2011"	"2011"	"Minnesota"	"27"	"Male"	"M"	34	2654903	1.3
	"Cocaine"	"T40.5"	"2011"	"2011"	"Mississippi"	"28"	"Male"	"M"	11	1446544	Unreliable
	"Cocaine"	"T40.5"	"2011"	"2011"	"Missouri"	"29"	"Female"	"F"	20	3066254	0.7
	"Cocaine"	"T40.5"	"2011"	"2011"	"Missouri"	"29"	"Male"	"M"	38	2944434	1.3
	"Cocaine"	"T40.5"	"2011"	"2011"	"Nevada"	"32"	"Male"	"M"	36	1374558	2.6
	"Cocaine"	"T40.5"	"2011"	"2011"	"New Hampshire"	"33"	"Male"	"M"	19	650853	Unreliable
	"Cocaine"	"T40.5"	"2011"	"2011"	"New Jersey"	"34"	"Female"	"F"	38	4520963	0.8
	"Cocaine"	"T40.5"	"2011"	"2011"	"New Jersey"	"34"	"Male"	"M"	81	4300192	1.9
	"Cocaine"	"T40.5"	"2011"	"2011"	"New Mexico"	"35"	"Female"	"F"	14	1052114	Unreliable
	"Cocaine"	"T40.5"	"2011"	"2011"	"New Mexico"	"35"	"Male"	"M"	39	1030110	3.8
	"Cocaine"	"T40.5"	"2011"	"2011"	"New York"	"36"	"Female"	"F"	121	10033393	1.2
	"Cocaine"	"T40.5"	"2011"	"2011"	"New York"	"36"	"Male"	"M"	348	9431804	3.7
	"Cocaine"	"T40.5"	"2011"	"2011"	"North Carolina"	"37"	"Female"	"F"	62	4952679	1.3
	"Cocaine"	"T40.5"	"2011"	"2011"	"North Carolina"	"37"	"Male"	"M"	115	4703722	2.4
	"Cocaine"	"T40.5"	"2011"	"2011"	"Ohio"	"39"	"Female"	"F"	107	5905599	1.8
	"Cocaine"	"T40.5"	"2011"	"2011"	"Ohio"	"39"	"Male"	"M"	208	5639352	3.7
	"Cocaine"	"T40.5"	"2011"	"2011"	"Oklahoma"	"40"	"Female"	"F"	15	1913759	Unreliable
	"Cocaine"	"T40.5"	"2011"	"2011"	"Oklahoma"	"40"	"Male"	"M"	23	1877749	1.2
	"Cocaine"	"T40.5"	"2011"	"2011"	"Oregon"	"41"	"Male"	"M"	26	1916620	1.4
	"Cocaine"	"T40.5"	"2011"	"2011"	"Pennsylvania"	"42"	"Female"	"F"	66	6528324	1.0
	"Cocaine"	"T40.5"	"2011"	"2011"	"Pennsylvania"	"42"	"Male"	"M"	150	6214562	2.4
	"Cocaine"	"T40.5"	"2011"	"2011"	"Rhode Island"	"44"	"Female"	"F"	14	543055	Unreliable
	"Cocaine"	"T40.5"	"2011"	"2011"	"Rhode Island"	"44"	"Male"	"M"	29	508247	5.7
	"Cocaine"	"T40.5"	"2011"	"2011"	"South Carolina"	"45"	"Female"	"F"	16	2402602	Unreliable
	"Cocaine"	"T40.5"	"2011"	"2011"	"South Carolina"	"45"	"Male"	"M"	46	2276628	2.0
	"Cocaine"	"T40.5"	"2011"	"2011"	"Tennessee"	"47"	"Female"	"F"	37	3282422	1.1
	"Cocaine"	"T40.5"	"2011"	"2011"	"Tennessee"	"47"	"Male"	"M"	97	3120931	3.1
	"Cocaine"	"T40.5"	"2011"	"2011"	"Texas"	"48"	"Female"	"F"	114	12932239	0.9
	"Cocaine"	"T40.5"	"2011"	"2011"	"Texas"	"48"	"Male"	"M"	343	12742442	2.7
	"Cocaine"	"T40.5"	"2011"	"2011"	"Utah"	"49"	"Female"	"F"	11	1401715	Unreliable
	"Cocaine"	"T40.5"	"2011"	"2011"	"Utah"	"49"	"Male"	"M"	30	1415507	2.1
	"Cocaine"	"T40.5"	"2011"	"2011"	"Virginia"	"51"	"Female"	"F"	27	4120439	0.7
	"Cocaine"	"T40.5"	"2011"	"2011"	"Virginia"	"51"	"Male"	"M"	69	3976165	1.7
	"Cocaine"	"T40.5"	"2011"	"2011"	"Washington"	"53"	"Female"	"F"	31	3420356	0.9
	"Cocaine"	"T40.5"	"2011"	"2011"	"Washington"	"53"	"Male"	"M"	62	3409682	1.8
	"Cocaine"	"T40.5"	"2011"	"2011"	"West Virginia"	"54"	"Female"	"F"	29	940283	3.1
	"Cocaine"	"T40.5"	"2011"	"2011"	"West Virginia"	"54"	"Male"	"M"	48	915081	5.2
	"Cocaine"	"T40.5"	"2011"	"2011"	"Wisconsin"	"55"	"Female"	"F"	32	2875675	1.1
	"Cocaine"	"T40.5"	"2011"	"2011"	"Wisconsin"	"55"	"Male"	"M"	55	2836092	1.9
	"Cocaine"	"T40.5"	"2012"	"2012"	"Alabama"	"01"	"Male"	"M"	13	2338557	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"Alaska"	"02"	"Male"	"M"	14	381238	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"Arizona"	"04"	"Female"	"F"	15	3294772	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"Arizona"	"04"	"Male"	"M"	41	3258483	1.3
	"Cocaine"	"T40.5"	"2012"	"2012"	"California"	"06"	"Female"	"F"	57	19122866	0.3
	"Cocaine"	"T40.5"	"2012"	"2012"	"California"	"06"	"Male"	"M"	156	18918564	0.8
	"Cocaine"	"T40.5"	"2012"	"2012"	"Colorado"	"08"	"Female"	"F"	21	2583877	0.8
	"Cocaine"	"T40.5"	"2012"	"2012"	"Colorado"	"08"	"Male"	"M"	42	2603705	1.6
	"Cocaine"	"T40.5"	"2012"	"2012"	"Connecticut"	"09"	"Female"	"F"	12	1840431	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"Connecticut"	"09"	"Male"	"M"	59	1749916	3.4
	"Cocaine"	"T40.5"	"2012"	"2012"	"Delaware"	"10"	"Male"	"M"	18	444358	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"District of Columbia"	"11"	"Female"	"F"	12	333282	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"District of Columbia"	"11"	"Male"	"M"	18	299041	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"Florida"	"12"	"Female"	"F"	111	9869741	1.1
	"Cocaine"	"T40.5"	"2012"	"2012"	"Florida"	"12"	"Male"	"M"	207	9447827	2.2
	"Cocaine"	"T40.5"	"2012"	"2012"	"Georgia"	"13"	"Female"	"F"	26	5068921	0.5
	"Cocaine"	"T40.5"	"2012"	"2012"	"Georgia"	"13"	"Male"	"M"	74	4851024	1.5
	"Cocaine"	"T40.5"	"2012"	"2012"	"Illinois"	"17"	"Female"	"F"	84	6555800	1.3
	"Cocaine"	"T40.5"	"2012"	"2012"	"Illinois"	"17"	"Male"	"M"	250	6319455	4.0
	"Cocaine"	"T40.5"	"2012"	"2012"	"Indiana"	"18"	"Female"	"F"	11	3319144	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"Indiana"	"18"	"Male"	"M"	27	3218190	0.8
	"Cocaine"	"T40.5"	"2012"	"2012"	"Kentucky"	"21"	"Female"	"F"	17	2222704	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"Kentucky"	"21"	"Male"	"M"	38	2157711	1.8
	"Cocaine"	"T40.5"	"2012"	"2012"	"Louisiana"	"22"	"Male"	"M"	28	2252050	1.2
	"Cocaine"	"T40.5"	"2012"	"2012"	"Maryland"	"24"	"Female"	"F"	30	3034160	1.0
	"Cocaine"	"T40.5"	"2012"	"2012"	"Maryland"	"24"	"Male"	"M"	61	2850403	2.1
	"Cocaine"	"T40.5"	"2012"	"2012"	"Massachusetts"	"25"	"Female"	"F"	55	3425771	1.6
	"Cocaine"	"T40.5"	"2012"	"2012"	"Massachusetts"	"25"	"Male"	"M"	129	3220373	4.0
	"Cocaine"	"T40.5"	"2012"	"2012"	"Michigan"	"26"	"Female"	"F"	42	5032849	0.8
	"Cocaine"	"T40.5"	"2012"	"2012"	"Michigan"	"26"	"Male"	"M"	87	4850511	1.8
	"Cocaine"	"T40.5"	"2012"	"2012"	"Minnesota"	"27"	"Female"	"F"	10	2706970	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"Minnesota"	"27"	"Male"	"M"	21	2672169	0.8
	"Cocaine"	"T40.5"	"2012"	"2012"	"Missouri"	"29"	"Female"	"F"	16	3070952	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"Missouri"	"29"	"Male"	"M"	34	2951036	1.2
	"Cocaine"	"T40.5"	"2012"	"2012"	"Nevada"	"32"	"Female"	"F"	16	1367724	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"Nevada"	"32"	"Male"	"M"	24	1391207	1.7
	"Cocaine"	"T40.5"	"2012"	"2012"	"New Hampshire"	"33"	"Male"	"M"	12	652237	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"New Jersey"	"34"	"Female"	"F"	40	4540905	0.9
	"Cocaine"	"T40.5"	"2012"	"2012"	"New Jersey"	"34"	"Male"	"M"	122	4323685	2.8
	"Cocaine"	"T40.5"	"2012"	"2012"	"New Mexico"	"35"	"Female"	"F"	22	1052831	2.1
	"Cocaine"	"T40.5"	"2012"	"2012"	"New Mexico"	"35"	"Male"	"M"	46	1032707	4.5
	"Cocaine"	"T40.5"	"2012"	"2012"	"New York"	"36"	"Female"	"F"	114	10081044	1.1
	"Cocaine"	"T40.5"	"2012"	"2012"	"New York"	"36"	"Male"	"M"	353	9489217	3.7
	"Cocaine"	"T40.5"	"2012"	"2012"	"North Carolina"	"37"	"Female"	"F"	68	4999175	1.4
	"Cocaine"	"T40.5"	"2012"	"2012"	"North Carolina"	"37"	"Male"	"M"	137	4752898	2.9
	"Cocaine"	"T40.5"	"2012"	"2012"	"Ohio"	"39"	"Female"	"F"	97	5901605	1.6
	"Cocaine"	"T40.5"	"2012"	"2012"	"Ohio"	"39"	"Male"	"M"	241	5642620	4.3
	"Cocaine"	"T40.5"	"2012"	"2012"	"Oklahoma"	"40"	"Female"	"F"	12	1924995	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"Oklahoma"	"40"	"Male"	"M"	26	1889825	1.4
	"Cocaine"	"T40.5"	"2012"	"2012"	"Oregon"	"41"	"Male"	"M"	14	1930712	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"Pennsylvania"	"42"	"Female"	"F"	52	6533359	0.8
	"Cocaine"	"T40.5"	"2012"	"2012"	"Pennsylvania"	"42"	"Male"	"M"	144	6230177	2.3
	"Cocaine"	"T40.5"	"2012"	"2012"	"Rhode Island"	"44"	"Female"	"F"	15	542016	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"Rhode Island"	"44"	"Male"	"M"	34	508276	6.7
	"Cocaine"	"T40.5"	"2012"	"2012"	"South Carolina"	"45"	"Female"	"F"	11	2426510	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"South Carolina"	"45"	"Male"	"M"	39	2297213	1.7
	"Cocaine"	"T40.5"	"2012"	"2012"	"Tennessee"	"47"	"Female"	"F"	37	3307480	1.1
	"Cocaine"	"T40.5"	"2012"	"2012"	"Tennessee"	"47"	"Male"	"M"	70	3148763	2.2
	"Cocaine"	"T40.5"	"2012"	"2012"	"Texas"	"48"	"Female"	"F"	106	13111469	0.8
	"Cocaine"	"T40.5"	"2012"	"2012"	"Texas"	"48"	"Male"	"M"	306	12947734	2.4
	"Cocaine"	"T40.5"	"2012"	"2012"	"Utah"	"49"	"Female"	"F"	10	1419427	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"Utah"	"49"	"Male"	"M"	37	1435860	2.6
	"Cocaine"	"T40.5"	"2012"	"2012"	"Virginia"	"51"	"Female"	"F"	14	4164342	Unreliable
	"Cocaine"	"T40.5"	"2012"	"2012"	"Virginia"	"51"	"Male"	"M"	55	4021525	1.4
	"Cocaine"	"T40.5"	"2012"	"2012"	"Washington"	"53"	"Female"	"F"	21	3455462	0.6
	"Cocaine"	"T40.5"	"2012"	"2012"	"Washington"	"53"	"Male"	"M"	36	3441550	1.0
	"Cocaine"	"T40.5"	"2012"	"2012"	"West Virginia"	"54"	"Female"	"F"	22	940008	2.3
	"Cocaine"	"T40.5"	"2012"	"2012"	"West Virginia"	"54"	"Male"	"M"	38	915405	4.2
	"Cocaine"	"T40.5"	"2012"	"2012"	"Wisconsin"	"55"	"Female"	"F"	21	2883326	0.7
	"Cocaine"	"T40.5"	"2012"	"2012"	"Wisconsin"	"55"	"Male"	"M"	44	2843072	1.5
	"Cocaine"	"T40.5"	"2013"	"2013"	"Alabama"	"01"	"Male"	"M"	22	2345347	0.9
	"Cocaine"	"T40.5"	"2013"	"2013"	"Alaska"	"02"	"Male"	"M"	10	385568	Unreliable
	"Cocaine"	"T40.5"	"2013"	"2013"	"Arizona"	"04"	"Female"	"F"	16	3331505	Unreliable
	"Cocaine"	"T40.5"	"2013"	"2013"	"Arizona"	"04"	"Male"	"M"	31	3295119	0.9
	"Cocaine"	"T40.5"	"2013"	"2013"	"California"	"06"	"Female"	"F"	64	19268325	0.3
	"Cocaine"	"T40.5"	"2013"	"2013"	"California"	"06"	"Male"	"M"	173	19064196	0.9
	"Cocaine"	"T40.5"	"2013"	"2013"	"Colorado"	"08"	"Female"	"F"	13	2621921	Unreliable
	"Cocaine"	"T40.5"	"2013"	"2013"	"Colorado"	"08"	"Male"	"M"	42	2646446	1.6
	"Cocaine"	"T40.5"	"2013"	"2013"	"Connecticut"	"09"	"Female"	"F"	35	1841929	1.9
	"Cocaine"	"T40.5"	"2013"	"2013"	"Connecticut"	"09"	"Male"	"M"	109	1754151	6.2
	"Cocaine"	"T40.5"	"2013"	"2013"	"Delaware"	"10"	"Male"	"M"	10	447947	Unreliable
	"Cocaine"	"T40.5"	"2013"	"2013"	"District of Columbia"	"11"	"Female"	"F"	10	340199	Unreliable
	"Cocaine"	"T40.5"	"2013"	"2013"	"District of Columbia"	"11"	"Male"	"M"	21	306250	6.9
	"Cocaine"	"T40.5"	"2013"	"2013"	"Florida"	"12"	"Female"	"F"	106	9990213	1.1
	"Cocaine"	"T40.5"	"2013"	"2013"	"Florida"	"12"	"Male"	"M"	256	9562647	2.7
	"Cocaine"	"T40.5"	"2013"	"2013"	"Georgia"	"13"	"Female"	"F"	25	5110806	0.5
	"Cocaine"	"T40.5"	"2013"	"2013"	"Georgia"	"13"	"Male"	"M"	91	4881361	1.9
